Anicius	Anicius, -ii (m.); of or belonging to Anicius, Anician, Amcianus, -a, -um
Anio (now Teverone) the	Anio, -onis, Anien, -enis, and Anienus, -i (m.); of or belonging to the Anio, Anienus, -a, -um (poetical) and Aniensis, -e; a dweller on the Anio. Anienicola, -ae (m.)
Anigros	Anigros, -i (m.)
Anistorgis	Anistorgis, -is (f.)
Anius	Anius, -ii (m.)
Anjou	Andes, -ium (m.); of Anjou, Andinus, -a, -um
Anna	Anne, Anna, (f.)
Annaea	Annaea. -ae (f.)
Annaeus	Annaeus, -i (m.)
Annalis	Annaiis, -is (m.)
Annapolis	Annapolis, -is (f.)
Anneia	Anneia, -ae (f.)
Anneius	Anneius, -ii (m.)
Annianus	Annianus, -i (m.)
Annibal	v. Hannibal
Anniceris	Anniceris, -is and -idis (m.); the follower of Anniceris, Annicerei, -orum (m.)
Annia	Annia, -ae (f.)
Annius	Annius, -ii (m.) : of or belonging to Annius, Annian, Annius, -a, -um; Annianus, -a, -um; descendants of the Annia gens, Anniadae, -arum (m.)
Ansbach	Onolsbacum, -i (n.)
Anser	Anser, -eria (m.)
Antaeopolis	Antaeopolis, -is (f.); Antaeopolitan, Antaeoipolites, -ae (m.)
Antaeus	Antaeus, -i (m.)
Antandros	Antandros, and -drus, -i (f.); of or belonging to Antandros, Antandrius, -a, -um
Antarctic Ocean	Oceanus Antarcticus
Antemnae	Antemnae, -arum (f.), also in sing., but unus, -emna, -ae (f.); the inhabitants of Antemnae, Antemnates, -ium, (m.)
Antenor	Antenor, -oris (m.); of or belonging to Antenor, Antenoreus, -a, -um; son of Antenor, Antenorides, -ae (m.)
Anteros	Anteros. -otis (m.)
Anthedon	Anthedon, -onis (f.); of or belonging to Anthedon, Anthedonius, -a, -um
Anthemus	Anthemus, -untis (f.), and Anthemusias, -adis (f.); of or belonging to Anthemus, Anthemusius, -a, -um
Anthium	Anthium, -ii (n.)
Anthony	v. Antonius
Antianira	Antianira, -ae (f.)
Antibes	Antipolis, -is (f.)
Anticinobis	Anticinobis, -idis (f.)
Anticlea	Anticlea, -ae (f.)
Anticlides	Anticlides, -ae (m.)
Anticyra	Anticyra, -ae (f.); the inhabitants of Anticyra, Anticyrenses, -ium (m.)
Antigenes	Antigenes, -is (m.)
Antigenides	Antigenidas, and -des, -ae (m.)
Antigone	Antigone, -es. and -gona, -ae (f.)
Antigonea	Antigonea or -nia, -ae (f.); of or belonging to Antigonea, Antignensis, -e
Antiegonus	Antigonus, -i (m.)
Antigua	Antigua, -ae (f.)
Antilibanus	Antilibanus, -i (m.)
Antilochus	Antilochus, -i (m.)
Antimachus	Antimachus, -i (m.)
Antinous	Antinous, -i (m.); of or belonging to Antinous, Antinoeus, -a, -um
Antinum	Antinum, -i (n.); inhabitants of Antinum, Antinates, -um (m)
Antioch	Antiochea, and -chia, -ae (f.); of or belonging to Antioch, Antiochensis, -e; Antiochenus, -a, um (late); Antiocheus or -chius, -a, -um (Cicero); the inhabitants of Antioch, Antiochienses, -ium (m.)
Antiochus	Antiochus, -i (m.); of or belonging to Antiochus, Antiochinus, -a, -um (e.g., bellum, etc., Cicero); pecul. feminine, Antiochis, -idos
Antiope	Antiope, -es, and -opa, -ae (f.)
Antiparos	Olearus, -i (f.)
Antipater	Antipater, -tri (m.)
Antipatria	Antipatria, -ae (f.)
Antiphas	Antiphas, -antis (m.)
Antrphates	Antiphates, -ae (m.)
Antiphellus	Antiphellus or -los, -i (f.)
Antipho	Antipho, -onis, and Antiphon, ontis (m.)
Antipolis	Antlpolis, -is (f.); of or belonging to Antipolis, Antipolitanus, -a, -um
Antirrhium	Antirrhium, -i (n.)
Antissa	Antissa, -ae (f.); of or belonging to Antissa, Antissaeus, -a, -um
Antisthenes	Antisthenes, -is and -ae (m.)
Anlistius	Antistius, -ii (m.)
Antium	Anitium, -ii (n.); of or belonging to Antium, Antias, gen. -aris; Antianus, -a, -um; Antiatinus, -a, -um; Antiensis, -e; and Antius, -a, -um
Antoninus	Antoninus, -i (m.); of or belonging to Antoninus, Antoninianus, -a, -um
Antoniopolis	Antoniopolis, -is (f.); the inhabitants of Antoniopolis, Antoniopolitae, -arum (m.)
Antonius	Antonius, -ii (m.); of or belonging to Antonius, Antonianus, -a, -um, and Antonius, -a, -um
Antrim	Antrinum, -i (n.)
Antron	Antron, -onis (f.)
Antwerp	Antuerpia, -ae (f.); of Antwerp, Antuerpianus, -a, -um, and Antuerpiensis, -e
Anubis	Anubis, -is and -idis (m.)
Anxur	Anxur, -uris (n.), a city; also a mountain and name of a hero, both masculine; of or belonging to Anxur, Anxuras, -atis, and Anxurus, -a, -um (poetical)
Anytus	Anytus, -i (m.)
Aon	Aon, -onis (m.); son or descendant of Aon, Aonides, -ae (m.)
Aonia	Aonia, -ae (f.); of or belonging to Aonia, Aonius, -a, -um; pecul. feminine,, Aonis, -idis; inhabitants of Aonia, Aones, -um, acc. -as (m.)
Aosta	Augusta Praetoria (f.)
Aöus	Aoüs, -i (m.)
Apamea	Apamea or -mia, -ae (f.); of or belonging to Apamea, Apamensis, -e, and Apamenus, -a, -um; the inhabitants of Apamea, Apamei, -orum (m.)
Apella	Apella, -ae (m.)
Apelles	Apelles, -is (m.); of or belonging to Apelles, Apelleus, -a, -um
Apennines	the (mountains), Apennini Montes (m.); Apennine, Apenninus, -a, um
Aper	Aper, Apri (m.)
Aperantia	Aperantia, -ae (f.); the inhabitants of Aperantia, Aperantii, -orum (m.)
Aphareus	Aphareus, -ei (m.); of or relating to Aphareus, Aphareius, -a, -um
Aphas	Aphas, -antis (m.)
Aphesas	Aphesas, -antis, acc. -anta (m.)
Aphidna	Aphidna, -ae, and -idnae, -arum (f.)
Aphrodisias	Aphrodisias, -adis (f.); of or belonging to Aphrodisias, Aplirodisiensis, -e, and Aphrodisieus, -a, -um; the inhabitants of Aphrodisias, Aphrodisienses, -ium (m.)
Aphrodisium	Aphrodisium, -ii (n.)
Apicius	Apicius, -ii (m.); of or belonging to Apicius, Apician, Apicianus, -a, -um, and Apicius, -a, -um
Apidanua	Apidanus, -i (m.)
Apion	Apion, -onis (m.)
Apis	Apis, -is (m.)
Apodoti	Apodoti, -orum (m.)
Apullinaris	Apollinaris. -is (m.)
Apollo	Apollo, -inis (m.); of or belonging to Apollo, Apollineus, a, -um, and Apolliaris, -e
Apolldorus	Apollodorus, -i (m.); of or belonging to Apollodorus, Apollodoreus, -a, -um; the followers or imitators of Apollodorus, Apollodorei, -orum (m.)
Apollonia	Apollonia, -ae (f.); of or belonging to Apollonia, Apolloniensis, -e, and Apolloniaticus, -a, -um; an inhabitant of Apollonia, Apolloniates, -ae, and Apollonias, -atis (m.)
Apollonides	Apollonides, -ae (m.)
Apollonis	Apollonis, -idis (f.); of or belonging to Apollonis, Apollonidensis, -e
Apollonius	Apollonius, -ii (m.)
Apollos	Apollos, -i (m.)
Apollyon	Apollyon, -onis, (m.)
Aponus	Aponus, -i (m.); of or belonging to Aponus, Aponinus, -a, -um, and Aponus, -a, -um
Appenzell	Abbatis Cella (f.)
Appia	Appia, -as (f.), a city; of or belonging to Appia, Appian, Appianus, -a, -um
Appian	v. Appius; Appian Way, Appia Via (f.)
Appius	Appius, -ii (m.), and Appia, Appia, -ae (f.), Roman proper names; the Appian family, Appia gens; of or belonging to the Appia gens, or to Appius, Appianus, -a, -um; pecul. feminine, Appias, -adis; son or descendant of Appius, Appiades, -ae (m.)
Appleby	Aballaba, -ae (f.).
Appuleius	Appuleius, -ii (m.); of or belonging to Appuleius, Appuleianus, -a, -um
Appulia	v. Apulia
Apronius	Apronius, -ii (ro.); of or belonging to Apronius, Apronianus, -a, -um
Aprustum	Aprustum, -i (n.); inhabitants of Aprustum, Aprustani, -orum (m.)
Apta (a city), Apta (Julia)	-ae; (f.); inhabitants of Apta, Aptenses, -ium (m.)
Apuleius	v. Appuleius
Apulia	Apulia, -ae (f.); of or belonging to Apulia, Apulian, Apulus, -a, -um, and Apulicus. -a, -um
Apulum	Apulum, -i (n.); of or belonging to Apulum, Apulensis, -e
Aquila	Aquila, -ae (m.)
Aquileia	Aquileia, -ae (f.); of or belonging to Aquileia, Aquileiensis, -e, and Aquileius, -a, -um
Aquilius	Aquilius. -ii (m.); of or belonging to Aquilius, Aquilianus, -a, -um, and Aquilius, -a, -um
Aquinum (now Aquino)	Aquinum, -i (n.); of or belonghig to Aquinum, Aquinas, -atis; the inhabitants of Aquinum, Aqulnates, -ium
Aquitania	Aquitania, -ae (f.); of or belonging to Aquitania, Aquitanus, -a, -um; Aquitanicus, -a, -um; and Aquitanensis, -e; the inhabitants of Aquitania, Aquitani, Aquitani, -orum (m.)
Arabella	Arabella, -ae (f.)
Arabia	Arabia, -ae (f.); of or belonging to Arabia, Arabian, Arabicus, a, -um; Arabius, -a, -um (Arabus, -a, -um; Arabianus, -a, -um; and Arabinus, -a, -um, late); an Arab, Arabs, -abis (m.); an Arab female, Arabissa, -ae; the Arabians, Arabes, -um
Arachne	Arachne, -es (f.); of or belonging to Arachne, Arachnaeus, -a, -um
Arachosia	Arachosia, -ae (f.); Arachosian, Arachosius, -a, -um; the Arnchosians, Arachosii, -orum, and Arachotae, -arum (m.)
Aracynthus	Aracynthus, -i (m.)
Aradus	Aradus, -i (f.); of or belonging to Aradus, Aradeus, a, -um, and Aradius, -a, -um
Aragon	Aragonia, -ae (f.)
Aramaea	Aramaea, -ae (f); the Aramaei, Aramaei, -orum (m.)
Arar	Arar or Araris, -is, acc. -im, sometimes -in, abl. -i (m.); of the Arar, Araricus, -a, -um
Ararat	Ararat (m.), indeclinable
Aratus	Aratus, -i (m.); of or relating to Aratus, Arateus, -a, -um
Arausio	Arausio, -onis (f.)
Araxes	Araxes, -is (m.); of or belonging to the Araxes, Araxeus, -a, -um
Arbaces	Arbaces, -is (m.)
Arbela	Arbela, -orum (n.) : the country of, around Arbela, Arbelitis, -idis (f.)
Arcadia	Arcadia, -ae (f.); of or belonging to Arcadia. Arcadian, Arcadicus, -a, -um, and Arcadius, -a, -um; an Arcadian, Arcas, -adis (m.), acc. poet, -da, and pl. -das
Arcadius	Arcadius, -ii (m.); of or relating to Arcadius, Arcadianus, -a, -um
Arcae	Arcae, -arum (f.); of or belonging to Arcae, Arcan, Arcanus, -a, -um
Arcesilas	Arcesilas, -ae (m.)
Arcesilaus	Arcesilaus, -i (m.)
Archangel	Archangelopolis, -is, and Michaëlopolis, -is (f.)
Arche	Arche, -es (f.)
Archebulus	Archebulus, -i (m.); of or relating to Archebulus, Archebuleus, -a, -um
Archelaïs	Archelais, -idis (f.)
Archelaus	Archelaus, -i (m.)
Archemachus	Archemachus, -i (m.)
Archemorus	Archemorus, -i (m.)
Archias	Archias, -ae (m.); of or relating to Archias, Archiacus, -a, -um
Archibald	Archibaldus, -i (m.)
Archidemus	Archidemus, -i (m.)
Archigenes	Archigenes, -is (m.)
Archilochus	Archilochus, i (m.); of or belonging to Archilochus, Archilochius, -a, -um
Archimedes	Archimedes, -is (m.); of or belonging to Archimedes, Archimedeus, -a, -um
Archipelago (Grecian)	Aegaeum Mare
Archippe	Archippe, -es (f.)
Archippus	Archippus, -i (m.)
Archytas	Archytas, -ae (m.)
Ardea	Ardea, -ae (f.); of or belonging to Ardea, Ardeatinus, -a, -um, and Ardeas, -atis; the inhabitants of Ardea, Ardeates, -ium (m.)
Ardennes (Forest of), Arduenna (silva)	-ae
Arceomici	Arecomici, -orum (m.)
Arelate (now Arles)	Arelas, -atis (f.); usually, Arelate, -is (n.); of or belonging to Arelate, Arelatensis, -e
Aremberg	Areburgium, -ii (n.)
Areopagus	Areopagus, -i (m.); of or belonging to the Areopagus, Areopagitic, Areopagiticus, -a, -um; an Areopagite, a member of the Areopagus, Areopagites, -ae (m.)
Arestor	Arestor, -oris (m.); son or descendant of Arestor, Arestorides, -ae (m.)
Aretho	Aretho, -onis (m.)
Arethusa	Arethusa, -ae (f.); of or belonging to Arethusa, Arethusaeus, -a, -um, and Arethusius, -a, -um; pecul. feminine, Arethusis, -idis (poet.)
Arevaci	Arevaci, -orum (m.)
Arezzo	v. Arretium
Arganthonius	Arganthonius, -ii (m.); of or relating to Arganthonius, Arganthoniacus, -a, -um
Argentoratum	Argentoratum, -i (n.); of or belonging to Argentoratum, Argentoratensis, -e
Argiletum	Argiletum, -i (n.); of or belonging to Argiletum, Argiletanus, -a, -um
Arginusae (the islands), Arginusae, -arum (f.)	scilicet, insulae
Argo	Argo, gen. -gus, acc. -go (f.); of or relating to the Argo, Argous, -a, -um
Argolis	Argolis, -idis (f.); of or belonging to Argolis, Argolis, Argolicus, -a, -um
Argonauts	Argonautae, -arum (m.)
Argos	Argos (n.), indeclinable, and argi, -orum (m.); of or belonging to Argos, Argive, Argeus or -gius, -a, -um, and Argivus, -a, -um
Argus	Argus, -i (m.)
Argyle	Argathelia, -ae (f.)
Aria	Aria, -ae (f. ); of or belonging to Aria, Arius, -a, -um; the inhabitants of Aria, Arii, -orum (m.)
Ariadne	Ariadna, -ae and -dne, -es (f.); of or belonging to Ariadne, Ariadnaeus, -a, -um
Ariana	Ariana, -ae (f.); of or belonging to Ariana, Arianus, a, -um
Ariarathes	Ariarathes, -is (m.)
Aricia	Aricia, -ae (f.); of or belonging to Aricia, Aricinus, -a. -um
Aridaeus	Aridaeus, -i (m.)
Arimaspi	Arimaspi, -orum (m.)
Arimathea	Arimathia, -ae; (f.)
Ariminum	Ariminum, -i (n.); of or bolonging to Ariminum, Ariminensis, -e, the inhabitants of Ariminum, Arimtnensis, -ium (m )
Ariobarzanes	Ariobarzanes, -is (m.)
Arion	Arion, -onis (m.); of or belonging to Arion, Arionius, -a, -um
Ariovistus	Ariovistus, -i (m.)
Arisba	Arisba, -ae, and -be, -es (f.)
Aristaeus	Arutaeus, -i (m.)
Aristagoras	Aristagoras, -ae (m.)
Aristander	Aristander, -dri (m.)
Aristarchus	Aristarchus, -i (m.); of or belonging to Aristarchus, Aristarchean, Arstarcheus, -a, -um
Aristeas	Arsteas, -ae (m.)
Aristides	Aristides, -is (m.)
Aristippus	Aristippus, -i (m,); of or belonging to Aristippus, Aristippean, Amtippeus, -a, -um
Aristius	Aristius, -ii (m.)
Aristo	Aristo, -onis (m.); of or belonging to Aristo, Aristoneus, -a, -um
Aristobulus	Aristobulus, -i (m.)
Aristodemus	Aristodemus, -i (m.)
Aristogiton	Aristogito, -onis (m.)
Arigtomache	Aristomache, -es (f.)
Aristomenes	Aristomenes, -is (m.)
Aristonicus	Aristonicus, -i (m.)
Aristophanes	Aristophanes, -is (m.); of or belonging to Aristophanes, Aristophanic, Aristophaneus or -ius, -a, -um, and Aristophanicus, -a, -um (late)
Aristotle	Aristoteles, -is (m.); of or belonging to Aristotle, Aristotelian, Aristoteleus or -ius, -a, -um
Aristoxenus	Aristoxenus, -i (m.)
Aristus	Aristus, -i (m.)
Arius	Arius, ii (m.); of or belonging to Arius, Arian, Arianus, -a, -um; the Arians, Ariani, -orum
Ariusian	Ariusius, -a, -um
Arkansas	Arkansa, -ae (f.); of or belonging to Arkansas, Arkansiensis, -e
Arles	v. Arelate
Armagh	Ardimacha, -ae (f.)
Armenia	Armenia, -ae (f.); of or belonging to Armenia, Armenian, Armenius, -a, -um, and Armeniacus, -a, -um
Arminius	Arminius, -ii (m.), v. Hermann
Armorica	Armorica, -ae (f.); Armorican, Armoricus, -a, -um
Arna	Arna, -ae (f.); the inhabitants of Arna, Arnates, -ium (m.); of or belonging to Arna, Amensis, -e
Arne	Arne, -es (f.)
Anrheim	Arecanum, -i (n.)
Arno	Arnus, -i (m.); of or belonging to the Arno, Arniensis, -e
Arnobius	Arnobius, -ii (m.)
Arnus	v. Arno
Arpi	Arpi, -orum (m.); of or belonging to Arpi, Arpanus, -a, -um, and Arpinus, -a, um
Arpinum	Arpino, Arpinum, -i (n.); of or belonging to Arpinum, Arpinas, -atis, and Arpinus, -a, -um; an inhabitant of Arpinum, Arpinas, -atis (m.)
Arran	Glota, -ae (f.)
Arrezzo	Arretium, ii (n.); of or belonging to Arrezzo, Arretinus, -a, -um
Arrhene	Arrhene, -es (f.)
Arrhidaeus	Arrhidaeus, -i (m.)
Arria	Arria, -ae (f.)
Arsaces	Arsaces, -is, acc. -en (m.); son or descendant of Arsaces, Arsacides, -ae (m.); the Arsacidae, Arsacidsae, -arum (m.) : of or belonging to Arsaces, Arsacius, -a, -um
Arsanias	Arsanias, -ae (m.)
Arsinoe	Arsinoe, -es (f.); of or beimging to Arsinoe, Arsinoeticus, -a, -um; the district of Arsinoe (in Aegypt), Arsinoites nomos (m.)
Arsippus	Arsippus. -i (m.)
Arta	Ambracia, -ae (f.); Gulf of Arta, Ambracius Sinus
Arta	Aretho, -onis (m.)
Artabunus	Artabanus, -i (m.)
Artabrum	Prom., v. Finisterre, Cape
Artaphernes	Artaphernes, -ia (m.)
Artaxata (now Ardaschir)	Artaxata, -orun (n.)
Artaxerxes	Artaxerxes, -is (m.)
Artemidorus	Artemidorus, -i (m.)
Artemisia	Artemisia, -ae (f.)
Artemisium	Artemisium, -ii (n.)
Artemo	Artemo, -onis (m.)
Arthur	Arthurus, -i (m.)
Artois	province of. Atrebatensis ager or comitatus: people of Artois, Atrebates, -ium (m. : v. Atrebates.)
Arundel	Aruntina, -ae (f.)
Aruns	Aruns, -untis (m.)
Arupium	Arupium, -ii (n.); of or belonging to Arupium, Arupinus, -a, -um
Arverni	Arverni, -orum (m.); of or beloniging to the Arverni, Arvernus, -a, -um
Arzenheim	Argentaria, -ae (f.)
Asa	Asa, -ae (m.)
Asaph	Asaphus, -i (m.)
Asburg	Asciburgium, -ii (n.)
Ascalon (now Ascalan)	Ascalo, -onis (f.); of or belonging to Ascalon, Ascalonius, -a, um : an inhabitant of Ascalon, Ascalonita, -ae (m.)
Ascanius	Ascanius, -ii (m.)
Asciburgium	v. Asburg
Asclepiades	Asclepiades, -ae (m.); of or belonging to Asclepiades, Asclepiadean, Asclepiadeus, -a, -um
Asclepiodorus	Asclepiodorus, -i (m.)
Asclepiodotus	Asclepiodotus, -i (m.)
Asconius	Asconius, -ii (m.)
Ascoli	v. Asculum
Ascra	Ascra, -ae (f.); of or belonging to Ascra, Asacraean, Ascraeus, -a, -um
Asculum (now Ascoli)	Asculum or Asclum, -i (n.); of or belonging to Asculum, Asculanus, -a, -um; Asculinus, -a, um; Asculanensis, -e (late)
Asdrubal	v., Hasdrubal
Ashbel	Asbelus, -i (m.)
Ashur	Assur, -uris (m.)
Asia	Asia, -ae (f.); Asia Minor, Asia Minor; of or belonging to Asia, Asiatic, Asiaticus, -a, -um, and Asianus, -a, -um; Asius, -a. -um; pecul. feminine, Asis, -idis (p.)
Asine	Asine, -es (f.); of or belonging to Asine, Asinaean, Asinaeus, -a, -um
Asinius	Asinius, -ii (m.); Asinian (of or belonging to the Asinia gens), Asinius, -a, -um
Asisium (now Assisi)	Asisium, -ii (n.); inhabitants of Asisium, Asisinates, -ium (m.)
Asius	Asius, -ii (m.)
Asmodeus	Asmodaeus, -i (m.)
Asopus, Asopo	Asopus, -i (m.); of or belonging to the Asopus (feminine, adj.) Asopis, -idos (f.): son or descendant of the Asopus, Asopiades, -ae (m.)
Asoph, Asow, Sea of Asoph, Sea of Asow	Palua Maeotis, idis (f.)
Aspasia	Aspasia, -ae (f.)
Aspendus	Aspendus, -i (f.); of or belonging to Aspendus, .Aspendius, -a, -um
Asphaltites, Lake Asphaltites	Asphaltites, -ae (m.) and Asphaltites Lacus
Asprenas	Asprenas, -atis (m.)
Aspro Potamo	Achelous, -i (m.)
Assorus (now Asoro)	Assorus, -i (m.); of or belonging to Assorus, .Assorinus, -a, -um
Assus	Assus or Assos, -i (f.); of or belonging to Assus, Assius, -a, -um
Assyria	Assyria, -ae (f.); of or belonging to Assyria, Assyrian, Assyrius, -a, -um; the Assyrians, Assyrii, -orum
Asta	Asta, -ae (f.); of or belonging to Asta, Astensis, -e
Astaboras	Astiboras, -ae (m.)
Astacus	Astacus, -i (f.), and Astacum, -i (n.); of or belonging to Astacus. Astacenus, -a, um.—2. Astacus, i (m.); son or descendant of Astacus, Astacides, -ae (m.)
Astapa	Astapa, -ae ( f.)
Astarte	Astarte. -es (f.)
Asterie	Asterie, -es, and -ria, -ae (f.)
Astorga	Asturica, -ae (f.)
Astraea	Astraea, -ae (f.)
Astraeus	Astraeus, -i (m.)
Astura	Astura, -ae (f.)
Asturia	Asturia, -ae (f.); Asturian, Astnr, -uris, and Astyr, -yris. and Astnricus, -a, -um; the Asturians, .Astures, -um (m.)
Asturica	v. Astorga
Astyages	Astyages. -is (m.)
Astyanax	Astyanax, -actis (m.)
Astynome	Astynome, -es (f.)
Astypalea	Astypalaea, -ae (f.) : of or belonging to Astypalea, Astypalaeensis, -e; Astypalaeicus, -a, -um; and Astypalaeius, -a, -um (poet.)
Atabyria	Atabyria, -ae (f.) : Atabyrian (from Mount Atabyris), Atabyrius, -a, -um
Atalanta	Atalanta, -ae, and -lante, -es (f.); of or belonging to Atalanta, Atalantean, Atalantaeus, -a, -um : son or descendant of Atalanta, Atalantiades, -ae (m.)
Atarns	Atarne, -es, and -tarnea, -ae (f.); of or belonging to Atarne, Atarnitea, -ae (m.)
Atax	Atax, -acis (m.); of or belonging to Atax (or the Atax, now Aude), Atacinus, -a. -um
Ateius	Ateius, -ii (m.)
Atella	Atella, -ae (f.); of or belonging to Atella, Atellan, Atellanus, -a, -um, and Atellanius, -a, -um
Aternius	Aternius, -ii (m.); Aternian, Aternius, -a, um
Aternum	Aternum, -i (n.); of or belonging to Aternum, Aternian, Aternensis, -e
Aternus	Aternus, -i (m.)
Ateste (now Esto)	Ateste, -es (f.); of or belonging to Ateste, Atestinus, -a, -um
Athamania	Athamania, -ae (f.); the Athamanians, Athamanes, -um (m.); a female of Athamania, Athamanis, -idis (f.); of or belonging to Athamania, Athamanus, a, -um
Athamas	Athamas, -antis (m.); of or belonging to Athamas, Athamanteus, -a, -um, or -ius, -a, -um; Athamanticns, -a, -um; son of Athamas, Athamanuades, -ae (m.); daughter of Athamas, Athamantis, -idis (f.)
Athanasius	Athanasius, -ii (m.)
Athens	Athenae, -arum (f.); of or belonging to Athens, Athenaeus, -a, -um, and Atheniensis, -e; the Athenians, Atbenaei, -orum (m.); Athenienses, -ium; and Athenaeopolitae, -arum (unus)
Athenaeus	Athenaeus, -i (m.)
Athenais	Athenais, -idis (f.)
Athenio	Athenio, -onis (m.)
Athenodorus	Athenodorus, -i (m.)
Athesis	Athesis, -is (m.)
Athos, Mount Athos	Athos, -o, and Atho, -onis(m.)
Atilius	Atilius, -ii (m.); of or belonging to Atilius (or the Atilia gens), Atilius, -a, -um, and Atilianus, -a, -um
Atina	Atina, -ae (f.); of or belonging to Atina, Atinas, -atis; the inhabitants of Atina, Atinites, -ium (m.)
Atinius	Atinius, -ii (m.); Atinian, Atinius, -a. -um
Atius	Atius, -a, -um; Atian, Atianus or Attianus, -a, -um
Atlantes	Atlantes, -um (m.)
Atlantic, Atlantic Ocean	Atlanticum Mare, Oceanus Atlanticus
Atlas	Atlas, -antis (m.); of or belonging to Atlas, Atlanticus, -a, -um; Atlantiacus, -a, -um; Atlantius, -a, -um; and Atlanteus or -ius, -a, -um; son or descendant of Atlas, Atlantiades, -ae (m.); daughter or female descendant of Atlas, Atlantias, -adis, and Atlantis, -idis or -idos (f.); the daughters of Atlas, Atlantides, -um (f.)
Atlantis	Atlantis, -idis (f.)
Atrax	Atrax, -acis, 1. (m.) a river: sprung from Atrax, Atracides, -ae (m.); Atricis, -idis (f.). — 2. (f.) a city of Thessaly; of or belonging to Atrax, Atracius, -a, -um (=Thessalian, poet.)
Atrebates	Atrebates, -ium (m.); Atrebatian, Atrebaticus, -a, -um
Atreus	Atreus, -ei (m.); of or belonging to Atreus, Atreus or Atreius, -a, -um (p.); son or descendant of Atreas, Atrida or Atrides, -ae (m.)
Atria	Atria, -ae (f.); the inhabitants of Atria, Atriani, -orum (m.), and Atriates, -um; of or belonging to Atria, Atriaticus, -a, -um
Atropatene	Atropatene. -es (f.); the inhabitants of Atropatene, Atropateni, -orum (m.)
Atropos	Atropos, -i (f.)
Atta	Atta, -ae (m.)
Attalea	Attalea or -lia, -ae (f.); the inhabitants of Attalea, Attalenses, -ium (m.)
Aitalis	Attalis, -idis (f.)
Attalus	Attalus, -i (m.); of or belonging to Attalus, Attalicus, -a, -um
Attica	Attica, -ae (f.); of or belonging to Attica, Attic, Atticus, -a, -um; feminine, adj., Atthis, -idis
